p_recall,delta_days,history_seen,history_correct,session_seen,session_correct,hour_of_day,learning_language,lexeme_string
1.0,0.042118055555555554,10,10,1,1,15,en,water/water<n><sg>
1.0,0.028171296296296295,7,7,1,1,9,de,verkäufer/verkäufer<n><m><sg><nom>
1.0,4.974907407407407,4,4,4,4,16,fr,est/être<vbser><pri><p3><sg>
1.0,0.012881944444444444,16,13,1,1,11,es,mujer/mujer<n><f><sg>
1.0,0.00917824074074074,1,1,2,2,19,en,cat/cat<n><sg>
1.0,1.2061805555555556,11,11,1,1,23,de,enthält/enthalten<vblex><pri><p3><sg>
1.0,0.001724537037037037,17,15,2,2,5,en,it/prpers<prn><subj><p3><nt><sg>
1.0,0.030046296296296297,8,8,1,1,14,en,has/have<vblex><pri><p3><sg>
1.0,0.011134259259259259,3,3,1,1,18,en,<*sf>/moment<n><*numb>
0.8,0.0030555555555555557,3,3,5,4,19,de,aßt/essen<vblex><pii><p2><sg>
1.0,1.5366550925925926,8,8,1,1,15,de,das/das<rel><nt><sg><nom>
0.75,0.4597569444444444,4,4,4,3,8,fr,un/un<det><ind><m><sg>
1.0,10.057291666666666,13,12,2,2,2,fr,les/le<det><def><mf><pl>
0.666666666667,3.7967824074074072,2,2,3,2,21,en,drink/drink<vblex><pres>
0.0,0.019710648148148147,2,1,1,0,15,es,comemos/comer<vblex><pri><p1><pl>
1.0,7.467581018518518,2,2,4,4,9,es,importante/importante<adj><mf><sg>
1.0,1.056099537037037,10,8,1,1,1,en,my/my<det><pos><sp>
1.0,1.1239583333333334,3,1,2,2,23,en,newspapers/newspaper<n><pl>
1.0,5.809560185185185,3,3,7,7,12,es,jueves/jueves<n><m><sp>
1.0,0.0027199074074074074,1,1,1,1,21,fr,<*sf>/jupe<n><f><*numb>
0.666666666667,5.727951388888889,2,2,3,2,21,de,mittagessen/mittag<n>
1.0,1.8791203703703703,3,3,1,1,19,en,popular/popular<adj>
0.5,12.557569444444445,6,5,2,1,14,de,karriere/karriere<n><f><sg><nom>
1.0,0.44537037037037036,8,8,1,1,3,en,turtles/turtle<n><pl>
1.0,2.642962962962963,2,2,1,1,13,fr,sandwichs/sandwich<n><m><pl>
1.0,25.622430555555557,25,24,7,7,8,en,yours/yours<prn><pos><mf><sp>
1.0,7.9485069444444445,4,3,1,1,19,es,si/si<cnjadv>
1.0,5.126574074074074,9,9,3,3,1,en,swim/swim<vblex><pres>
1.0,0.0015277777777777779,5,5,2,2,22,de,willkommen/willkommen<adj><pst><attr>
1.0,16.50891203703704,1,1,1,1,2,en,in/in<pr>
1.0,0.024560185185185185,16,15,1,1,9,es,<*sf>/vivir<vblex><pri><*pers><*numb>
0.5,12.738634259259259,5,4,2,1,19,en,her/her<det><pos><sp>
1.0,17.03408564814815,22,19,1,1,3,de,es/es<prn><p3><nt><sg><nom>
1.0,0.04732638888888889,61,56,6,6,2,en,a/a<det><ind><sg>
1.0,23.17471064814815,11,11,1,1,4,de,wasser/wasser<n><nt><sg><acc>
1.0,9.053645833333333,3,3,1,1,18,en,for/for<pr>
1.0,3.3914351851851854,18,17,1,1,3,es,desde/desde<pr>
1.0,2.635810185185185,13,13,3,3,21,es,papa/papa<n><f><sg>
0.777777777778,0.0037847222222222223,13,8,9,7,21,fr,des/de<pr>+le<det><def><mf><pl>
1.0,66.1600462962963,3,3,1,1,19,es,zapato/zapato<n><m><sg>
1.0,0.01337962962962963,6,6,1,1,14,de,katzen/katze<n><f><pl><nom>
1.0,0.018275462962962962,10,8,3,3,19,en,boy/boy<n><sg>
1.0,0.001979166666666667,8,4,1,1,23,it,nostri/nostro<det><pos><m><pl>
1.0,0.0020717592592592593,10,10,6,6,22,fr,homme/homme<n><m><sg>
1.0,1.1533796296296297,36,32,2,2,17,de,und/und<cnjcoo>
1.0,0.002534722222222222,4,3,1,1,2,en,runs/run<vblex><pri><p3><sg>
0.6,0.05689814814814815,3,3,5,3,21,fr,comment/comment<adv><itg>
1.0,0.002916666666666667,24,21,2,2,17,en,'/'<apos>
0.0,9.945983796296296,20,18,1,0,17,en,water/water<n><sg>
1.0,20.145717592592593,2,2,1,1,17,es,mucho/mucho<adv>
1.0,0.004074074074074074,41,37,1,1,15,en,not/not<adv>
1.0,0.002361111111111111,4,4,2,2,1,es,lees/leer<vblex><pri><p2><sg>
1.0,2.355636574074074,1,1,1,1,6,it,cavallo/cavallo<n><m><sg>
1.0,0.011724537037037037,3,3,1,1,3,en,elephants/elephant<n><pl>
1.0,6.805856481481482,15,15,1,1,18,es,rojos/rojo<adj><m><pl>
1.0,7.826481481481482,22,21,1,1,20,en,her/her<det><pos><sp>
1.0,0.007118055555555555,7,7,1,1,20,de,achtung/achtung<n><f><sg><nom>
0.75,0.3362962962962963,5,5,4,3,23,de,eine/ein<det><ind><f><sg><nom>
1.0,0.18465277777777778,11,11,1,1,16,de,milch/milch<n><f><sg><*case>
0.0,1.0465856481481481,5,5,1,0,23,es,eres/ser<vbser><pri><p2><sg>
1.0,0.004884259259259259,20,18,1,1,0,en,milk/milk<n><sg>
1.0,1.0140856481481482,70,67,5,5,1,en,a/a<det><ind><sg>
1.0,0.037939814814814815,3,2,2,2,20,es,mismo/mismo<adj><m><sg>
1.0,0.008854166666666666,13,13,3,3,2,en,he/prpers<prn><subj><p3><m><sg>
1.0,4.199050925925926,1,1,1,1,22,es,abrigo/abrigo<n><m><sg>
1.0,0.9311805555555556,26,24,1,1,9,es,nosotras/prpers<prn><tn><p1><f><pl>
1.0,0.0026157407407407405,175,169,5,5,12,es,come/comer<vblex><pri><p3><sg>
0.8,1.950150462962963,15,15,5,4,1,it,loro/lui<prn><tn><p3><mf><pl>
1.0,0.005671296296296297,14,13,2,2,19,es,escribe/escribir<vblex><pri><p3><sg>
1.0,0.9923958333333334,5,4,1,1,1,it,ragazzo/ragazzo<n><m><sg>
1.0,0.9305555555555556,9,7,4,4,2,es,soy/ser<vbser><pri><p1><sg>
0.857142857143,16.992453703703703,7,6,7,6,3,fr,demain/demain<adv>
1.0,8.827800925925926,8,6,2,2,22,en,eat/eat<vblex><pres>
1.0,17.695381944444446,1,1,2,2,19,en,hello/hello<ij>
0.0,0.0031134259259259257,3,2,1,0,18,en,wish/wish<vblex><pres>
1.0,0.7484490740740741,36,34,1,1,7,en,we/prpers<prn><subj><p1><mf><pl>
1.0,0.004247685185185185,21,16,3,3,18,de,ein/ein<det><ind><nt><sg><nom>
1.0,0.006944444444444444,4,4,1,1,13,de,reis/reis<n><nt><sg><dat>
1.0,0.0022337962962962962,41,40,1,1,16,en,my/my<det><pos><sp>
1.0,10.892696759259259,1,1,3,3,9,de,nudeln/nudel<n><f><pl><*case>
1.0,0.004212962962962963,9,7,1,1,5,en,hats/hat<n><pl>
1.0,29.18857638888889,2,2,1,1,0,es,negra/negro<adj><f><sg>
1.0,7.96244212962963,6,5,4,4,21,es,agua/agua<n><f><sg>
1.0,0.27608796296296295,2,2,1,1,0,de,menü/menü<n><nt><sg><*case>
1.0,0.0013541666666666667,12,12,1,1,11,en,hats/hat<n><pl>
1.0,5.096666666666667,3,3,2,2,6,en,bread/bread<n><sg>
1.0,3.0457870370370372,56,56,1,1,16,fr,noir/noir<adj><m><sg>
1.0,0.006053240740740741,5,5,3,3,18,es,zapatos/zapato<n><m><pl>
1.0,1.4920949074074075,11,9,4,4,15,en,have/have<vblex><pres>
1.0,4.0396527777777775,5,3,4,4,0,en,its/its<det><pos><sp>
0.5,5.125625,3,2,2,1,11,en,north/north<n><sg>
0.0,53.91626157407408,4,3,1,0,12,it,legge/leggere<vblex><pri><p3><sg>
1.0,0.001412037037037037,16,14,2,2,9,en,drink/drink<vblex><pres>
1.0,0.17974537037037036,9,9,4,4,11,de,auf/auf<pr><acc>
1.0,0.0038541666666666668,6,3,1,1,15,en,road/road<n><sg>
1.0,1.4521875,7,6,5,5,12,es,hombre/hombre<n><m><sg>
1.0,0.06260416666666667,21,18,1,1,19,it,le/il<det><def><f><pl>
1.0,3.2058449074074074,6,6,1,1,20,de,tochter/tochter<n><f><sg><acc>
1.0,34.064421296296295,7,6,1,1,16,en,existence/existence<n><sg>
1.0,1.3613773148148147,6,5,1,1,2,en,motorcycle/motorcycle<n><sg>
1.0,0.0011689814814814816,9,9,1,1,16,pt,gosto/gostar<vblex><pri><p1><sg>
1.0,0.9810069444444445,3,3,1,1,0,en,cook/cook<vblex><pres>
1.0,3.821724537037037,3,2,1,1,15,es,comen/comer<vblex><pri><p3><pl>
1.0,37.01487268518518,4,3,1,1,2,en,duck/duck<n><sg>
1.0,0.0017824074074074075,51,47,2,2,15,en,eat/eat<vblex><pres>
1.0,7.086921296296296,76,54,2,2,20,fr,pomme/pomme<n><f><sg>
1.0,0.0022569444444444442,6,4,1,1,5,es,aquella/aquel<det><dem><f><sg>
1.0,5.669594907407407,4,4,1,1,10,en,street/street<n><sg>
1.0,7.890451388888889,1,1,1,1,16,es,gatos/gato<n><m><pl>
1.0,0.005208333333333333,6,5,1,1,14,en,lunch/lunch<n><sg>
1.0,0.00369212962962963,2,2,1,1,14,es,tortuga/tortuga<n><f><sg>
1.0,6.096840277777778,3,3,1,1,23,it,mais/mais<n><m><sp>
1.0,8.8203125,3,3,1,1,19,en,late/late<adv>
1.0,1.0947337962962962,26,23,2,2,20,en,colors/color<n><pl>
1.0,9.138587962962964,17,15,1,1,7,en,our/our<det><pos><sp>
0.0,0.03640046296296296,2,2,1,0,14,en,october/october<n><sg>
1.0,0.0051967592592592595,57,52,1,1,16,en,eat/eat<vblex><pres>
1.0,0.003310185185185185,25,25,2,2,12,en,fish/fish<n><sg>
1.0,6.33318287037037,6,6,3,3,0,it,banana/banana<n><f><sg>
1.0,0.00474537037037037,6,5,1,1,3,fr,a/avoir<vblex><pri><p3><sg>
1.0,50.15201388888889,14,12,4,4,4,de,trinke/trinken<vblex><pri><p1><sg>
1.0,0.007997685185185186,9,9,1,1,18,en,and/and<cnjcoo>
0.666666666667,54.35667824074074,3,3,3,2,21,en,entered/enter<vblex><past>
1.0,1.0756481481481481,2249,2069,1,1,20,en,and/and<cnjcoo>
0.666666666667,13.943726851851851,8,7,3,2,3,fr,les/le<det><def><mf><pl>
1.0,4.019571759259259,4,3,2,2,4,de,diese/dies<prn><dem><mf><pl><nom>
1.0,50.23690972222222,1,1,2,2,4,de,brot/brot<n><nt><sg><nom>
0.666666666667,0.0028472222222222223,12,8,3,2,2,en,yours/yours<prn><pos><mf><sp>
1.0,0.9838541666666667,15,15,1,1,2,es,pollo/pollo<n><m><sg>
0.5,0.03373842592592593,17,16,2,1,23,de,das/das<det><def><nt><sg><nom>
1.0,0.0026967592592592594,1,1,1,1,3,es,tomate/tomate<n><m><sg>
1.0,0.00431712962962963,28,27,1,1,19,en,is/be<vbser><pri><p3><sg>
1.0,10.244375,6,6,1,1,4,es,un/uno<det><ind><m><sg>
1.0,0.2078935185185185,4,4,7,7,1,fr,et/et<cnjcoo>
1.0,5.99130787037037,7,6,3,3,20,fr,eau/eau<n><f><sg>
1.0,0.05576388888888889,13,12,1,1,8,es,ir/ir<vblex><inf><@future_phrasal>
1.0,0.0033796296296296296,3,3,4,4,22,es,toco/tocar<vblex><pri><p1><sg>
1.0,0.013356481481481481,10,6,2,2,13,it,siete/essere<vbser><pri><p2><pl>
0.5,4.840034722222223,3,2,2,1,19,fr,bienvenue/bienvenue<n><f><sg>
1.0,0.0465625,8,8,1,1,17,en,type/type<n><sg>
1.0,14.538414351851852,9,8,1,1,12,en,every/every<det><ind><sg>
0.666666666667,13.914641203703704,12,8,3,2,17,es,son/ser<vbser><pri><p3><pl>
1.0,0.004074074074074074,32,30,1,1,2,en,man/man<n><sg>
1.0,1.9957291666666668,18,18,1,1,9,en,man/man<n><sg>
1.0,10.465532407407407,2,1,2,2,1,it,bevi/bere<vblex><pri><p2><sg>
0.5,1.9451157407407407,1,1,2,1,20,es,perro/perro<n><m><sg>
1.0,1.9757638888888889,101,87,2,2,14,es,de/de<pr>
1.0,0.0042592592592592595,12,11,1,1,21,fr,pain/pain<n><m><sg>
0.0,0.008275462962962964,7,5,1,0,5,es,padre/padre<n><m><sg>
1.0,0.005844907407407407,90,72,1,1,20,en,drink/drink<vblex><pres>
0.666666666667,1.061875,3,2,3,2,1,en,its/its<det><pos><sp>
1.0,0.021805555555555557,6,6,1,1,12,it,mangia/mangiare<vblex><pri><p3><sg>
0.0,1.9702546296296297,3,2,1,0,14,it,bicchiere/bicchiere<n><m><sg>
1.0,5.916354166666666,2,2,1,1,15,fr,blé/blé<n><m><sg>
1.0,0.006898148148148148,7,7,1,1,2,en,duck/duck<n><sg>
1.0,0.003969907407407407,5,5,1,1,2,de,koch/koch<n><m><sg><nom>
1.0,14.692488425925927,2,2,3,3,16,fr,<*sf>/invitation<n><f><*numb>
1.0,0.3666550925925926,12,11,1,1,21,es,sopa/sopa<n><f><sg>
1.0,0.002928240740740741,19,18,1,1,15,en,food/food<n><sg>
1.0,1.0355208333333332,87,81,1,1,22,en,an/a<det><ind><sg>
1.0,0.0020601851851851853,24,18,2,2,17,es,somos/ser<vbser><pri><p1><pl>
0.5,0.0013310185185185185,48,34,2,1,22,fr,les/le<det><def><mf><pl>
1.0,3.7319560185185185,5,4,2,2,23,fr,cochon/cochon<n><m><sg>
1.0,0.04423611111111111,3,3,1,1,7,pt,jantar/jantar<n><m><sg>
1.0,0.099375,8,8,1,1,13,es,hijos/hijo<n><m><pl>
1.0,0.002037037037037037,4,4,1,1,0,en,hears/hear<vblex><pri><p3><sg>
1.0,7.417222222222223,8,8,3,3,14,en,seems/seem<vblex><pri><p3><sg>
1.0,0.0028356481481481483,7,4,1,1,20,de,restaurant/restaurant<n><nt><sg><dat>
1.0,15.065185185185186,10,9,3,3,0,fr,merci/merci<ij>
1.0,1.3912962962962963,2,2,1,1,18,fr,sandwich/sandwich<n><m><sg>
0.0,0.16842592592592592,1,1,1,0,23,en,appointment/appointment<n><sg>
1.0,0.3109953703703704,446,406,1,1,10,en,this/this<det><dem><sg>
1.0,1.9748842592592593,2,1,3,3,21,es,persona/persona<n><f><sg>
1.0,0.13414351851851852,36,28,1,1,4,en,it/prpers<prn><subj><p3><nt><sg>
1.0,4.986122685185185,11,9,2,2,4,en,child/child<n><sg>
1.0,6.676527777777777,5,5,7,7,4,de,einen/ein<det><ind><m><sg><acc>
0.666666666667,8.125532407407407,2,2,3,2,21,es,empleados/empleado<n><m><pl>
0.5,0.0009722222222222222,12,9,2,1,21,en,not/not<adv>
0.5,2.916053240740741,7,7,2,1,18,fr,enfants/enfant<n><mf><pl>
0.6,0.017743055555555557,14,9,5,3,0,en,men/man<n><pl>
1.0,0.0008680555555555555,4,4,2,2,11,es,él/prpers<prn><tn><p3><m><sg>
1.0,1.8595717592592593,2,2,1,1,1,en,<*sf>/friend<n><*numb>
0.0,0.3248611111111111,5,5,1,0,11,fr,il/il<prn><tn><p3><m><sg>
1.0,21.088530092592592,3,2,1,1,17,fr,fruits/fruit<n><m><pl>
1.0,0.0027314814814814814,6,6,1,1,14,it,fritto/fritto<adj><m><sg>
1.0,2.350532407407407,2,1,2,2,3,de,meine/mein<prn><pos><mf><pl><nom>
1.0,0.08300925925925925,1,1,1,1,18,en,lemon/lemon<n><sg>
1.0,0.9809375,35,33,1,1,4,es,no/no<adv>
1.0,3.9683796296296294,4,4,3,3,21,de,schuhe/schuh<n><m><pl><nom>
0.0,27.847256944444446,33,30,1,0,21,es,mi/mío<det><pos><mf><sg>
1.0,80.12747685185185,6,6,1,1,1,en,our/our<det><pos><sp>
1.0,0.006597222222222222,3,2,5,5,0,es,persona/persona<n><f><sg>
1.0,74.17015046296297,3,3,1,1,14,it,cioccolato/cioccolato<n><m><sg>
1.0,0.04142361111111111,5,5,1,1,18,es,almuerzo/almuerzo<n><m><sg>
1.0,1.73125,8,7,3,3,19,en,rice/rice<n><sg>
0.5,0.059675925925925924,7,6,2,1,14,es,manzana/manzana<n><f><sg>
0.0,22.724270833333332,20,16,1,0,10,de,unbedingt/unbedingt<adj><pst><pred>
1.0,1.6813541666666667,10,10,1,1,13,es,por/por<pr>
1.0,0.018622685185185187,22,22,1,1,20,en,drinks/drink<vblex><pri><p3><sg>
0.666666666667,0.002534722222222222,8,8,3,2,18,es,escribimos/escribir<vblex><pri><p1><pl>
0.0,1.229050925925926,7,4,1,0,18,de,meiner/mein<prn><pos><f><sg><dat>
1.0,11.967349537037038,1,1,2,2,10,de,schüler/schüler<n><m><*numb><*case>
1.0,30.961041666666667,5,5,1,1,13,en,wants/want<vblex><pri><p3><sg>
1.0,2.871863425925926,22,19,1,1,2,de,isst/essen<vblex><pri><p3><sg>
1.0,0.007106481481481482,11,10,4,4,13,es,nuestra/nuestro<det><pos><f><sg>
1.0,27.32554398148148,2,2,1,1,5,es,lee/leer<vblex><pri><p3><sg>
0.666666666667,27.023113425925924,5,4,3,2,3,es,soy/ser<vbser><pri><p1><sg>
0.75,0.005763888888888889,48,42,16,12,19,en,a/a<det><ind><sg>
1.0,23.407557870370372,5,4,4,4,8,es,ellas/prpers<prn><tn><p3><f><pl>
1.0,0.018935185185185187,3,1,2,2,15,fr,le/le<det><def><m><sg>
1.0,2.943125,157,148,3,3,11,es,soy/ser<vbser><pri><p1><sg>
0.8,2.727824074074074,5,4,5,4,13,es,nosotras/prpers<prn><tn><p1><f><pl>
1.0,65.22375,8,8,1,1,3,es,abrigos/abrigo<n><m><pl>
0.75,0.003935185185185185,4,2,4,3,21,es,yo/prpers<prn><tn><p1><mf><sg>
1.0,0.0016087962962962963,4,3,1,1,14,es,falda/falda<n><f><sg>
1.0,0.0027314814814814814,8,8,1,1,20,en,women/woman<n><pl>
1.0,0.01707175925925926,11,11,3,3,22,es,yo/prpers<prn><tn><p1><mf><sg>
1.0,0.006168981481481482,45,41,7,7,0,es,salsa/salsa<n><f><sg>
1.0,4.969965277777778,32,30,2,2,21,es,mesa/mesa<n><f><sg>
1.0,0.03528935185185185,5,5,4,4,17,en,my/my<det><pos><sp>
1.0,10.974421296296295,6,4,2,2,20,es,si/si<cnjadv>
1.0,0.002534722222222222,4,4,1,1,0,en,turtle/turtle<n><sg>
1.0,3.96400462962963,25,24,2,2,0,es,animal/animal<n><m><sg>
1.0,0.0038310185185185183,11,11,1,1,3,fr,enfant/enfant<n><mf><sg>
1.0,1.9781481481481482,1,1,1,1,19,it,quindici/quindici<num><mf><sp>
1.0,0.3372685185185185,5,4,6,6,7,es,aunque/aunque<cnjadv>
0.666666666667,9.962233796296296,4,4,3,2,0,en,newspaper/newspaper<n><sg>
1.0,0.004097222222222223,23,22,1,1,14,es,gatos/gato<n><m><pl>
1.0,5.567314814814814,7,7,1,1,9,de,blumen/blume<n><f><pl><acc>
1.0,0.03615740740740741,5,4,2,2,0,en,bird/bird<n><sg>
1.0,0.0584837962962963,10,8,5,5,3,es,un/uno<det><ind><m><sg>
0.5,41.436655092592595,12,10,2,1,4,fr,bienvenue/bienvenue<n><f><sg>
1.0,0.008553240740740741,3,3,1,1,9,en,take/take<vblex><pres>
0.5,0.0020717592592592593,8,7,2,1,12,en,black/black<adj>
1.0,1.4702314814814814,5,4,1,1,5,en,march/march<n><sg>
1.0,0.40541666666666665,25,21,2,2,15,es,cama/cama<n><f><sg>
1.0,2.220439814814815,3,3,2,2,4,es,corren/correr<vblex><pri><p3><pl>
1.0,0.002349537037037037,13,13,1,1,16,es,beben/beber<vblex><pri><p3><pl>
1.0,4.924525462962963,3,3,3,3,20,de,jungs/jungs<n><m><pl><nom>
1.0,0.009618055555555555,1,1,3,3,23,es,pasta/pasta<n><f><sg>
0.0,6.669375,3,2,1,0,17,en,until/until<cnjadv>
1.0,2.045752314814815,2,2,2,2,0,en,next/next<adj>
1.0,0.006875,5,5,1,1,5,de,mögen/mögen<vbmod><pri><p1><pl>
1.0,2.5113078703703704,2,2,1,1,15,en,potential/potential<adj>
1.0,107.3569675925926,5,4,1,1,3,en,chicken/chicken<n><sg>
1.0,0.0037731481481481483,8,6,2,2,12,fr,mots/mot<n><m><pl>
0.0,0.001863425925925926,15,14,1,0,23,en,girl/girl<n><sg>
1.0,0.010011574074074074,13,11,1,1,20,en,have/have<vblex><inf>
1.0,59.48820601851852,3,3,1,1,12,fr,cochon/cochon<n><m><sg>
1.0,4.548333333333333,17,15,2,2,9,en,rice/rice<n><sg>
1.0,1.9755671296296295,2,2,5,5,1,en,orange/orange<n><sg>
0.75,0.0075,4,3,4,3,19,de,er/er<prn><p3><m><sg><nom>
1.0,0.01037037037037037,10,10,1,1,12,es,él/prpers<prn><tn><p3><m><sg>
1.0,1.6931597222222223,11,10,1,1,10,de,ein/ein<det><ind><nt><sg><acc>
0.666666666667,0.0025462962962962965,26,24,3,2,11,en,man/man<n><sg>
0.333333333333,9.795717592592593,3,2,3,1,16,en,bread/bread<n><sg>
1.0,18.050949074074072,2,2,1,1,12,fr,de/de<@pr:pres_de>
1.0,0.0024421296296296296,4,4,1,1,23,en,hat/hat<n><sg>
1.0,2.169791666666667,163,148,1,1,20,en,have/have<vblex><inf>
1.0,0.4023611111111111,6,6,1,1,0,en,water/water<n><sg>
1.0,0.099375,3,3,1,1,2,en,red/red<adj>
1.0,1.0888773148148148,2,2,1,1,19,it,<*sf>/basso<adj><*gndr><*numb>
0.8,0.913449074074074,2,1,5,4,17,de,apfel/apfel<n><m><sg><acc>
1.0,0.003310185185185185,5,5,3,3,15,es,tú/prpers<prn><tn><p2><mf><sg>
1.0,0.006122685185185185,9,9,1,1,13,en,she/prpers<prn><subj><p3><f><sg>
0.0,0.0012962962962962963,134,128,1,0,22,fr,un/un<det><ind><m><sg>
0.666666666667,0.0030439814814814813,3,3,3,2,20,en,newspaper/newspaper<n><sg>
0.5,1.648449074074074,3,3,2,1,19,en,eats/eat<vblex><pri><p3><sg>
1.0,0.006030092592592593,6,6,1,1,22,en,september/september<n><sg>
1.0,12.699710648148148,3,2,2,2,15,en,marks/mark<vblex><pri><p3><sg>
1.0,0.011122685185185185,117,105,2,2,17,en,eats/eat<vblex><pri><p3><sg>
1.0,0.0016782407407407408,5,5,1,1,6,en,women/woman<n><pl>
1.0,0.06461805555555555,11,11,2,2,4,en,rice/rice<n><sg>
1.0,0.9992013888888889,4,4,1,1,11,it,sua/suo<det><pos><f><sg>
1.0,0.0025925925925925925,6,6,3,3,15,en,an/a<det><ind><sg>
1.0,0.007175925925925926,17,17,1,1,2,en,sugar/sugar<n><sg>
1.0,0.0036689814814814814,10,10,1,1,3,es,leche/leche<n><f><sg>
1.0,0.0025462962962962965,18,16,1,1,20,de,ein/ein<det><ind><nt><sg><nom>
0.0,0.008159722222222223,5,5,1,0,19,de,dieser/dies<prn><dem><m><sg><nom>
1.0,6.061180555555556,17,16,3,3,1,en,her/her<det><pos><sp>
0.333333333333,50.9844212962963,10,9,3,1,15,en,youth/youth<n><sg>
1.0,12.07101851851852,19,19,1,1,0,en,shirt/shirt<n><sg>
1.0,8.363819444444445,2,2,1,1,0,en,please/please<adv>
1.0,1.0170833333333333,7,7,1,1,3,es,hasta/hasta<pr>
1.0,1.3544328703703703,6,4,2,2,4,fr,lis/lire<vblex><pri><p2><sg>
1.0,0.002962962962962963,2,1,1,1,16,fr,livres/livre<n><m><pl>
1.0,0.06440972222222222,37,33,1,1,6,fr,tu/tu<prn><tn><p2><mf><sg>
1.0,7.017905092592593,36,33,1,1,20,es,tienen/tener<vblex><pri><p3><pl>
0.666666666667,0.002025462962962963,32,26,3,2,22,es,come/comer<vblex><pri><p3><sg>
1.0,0.0039004629629629628,2,2,2,2,20,de,schwimmt/schwimmen<vblex><pri><p3><sg>
1.0,0.0026041666666666665,11,11,1,1,3,en,children/child<n><pl>
1.0,5.945428240740741,20,16,2,2,21,en,our/our<det><pos><sp>
1.0,46.55209490740741,1,1,1,1,18,en,king/king<n><sg>
1.0,1.9750347222222222,5,5,7,7,14,it,io/io<prn><tn><p1><mf><sg>
0.5,2.292685185185185,4,4,2,1,22,it,gli/il<det><def><m><pl>
1.0,8.024618055555555,5,4,1,1,19,es,nosotros/prpers<prn><tn><p1><m><pl>
0.0,0.898125,34,23,1,0,1,it,la/il<det><def><f><sg>
1.0,0.005671296296296297,270,256,1,1,2,en,eat/eat<vblex><pres>
0.0,6.9808564814814815,9,8,2,0,4,de,trinkt/trinken<vblex><pri><p3><sg>
0.0,4.506342592592593,6,4,1,0,14,en,suit/suit<n><sg>
1.0,0.5561689814814815,5,3,1,1,16,fr,maintenir/maintenir<vblex><inf>
1.0,0.32599537037037035,6,6,1,1,0,en,he/prpers<prn><subj><p3><m><sg>
1.0,0.6414814814814814,8,6,2,2,9,en,they/prpers<prn><subj><p3><mf><pl>
1.0,0.9246180555555555,26,24,5,5,10,es,niña/niño<n><f><sg>
1.0,8.207071759259259,5,5,2,2,14,de,was/was<prn><itg><nt><sg><acc>
1.0,8.03587962962963,5,4,1,1,16,es,patos/pato<n><m><pl>
0.5,0.002916666666666667,3,2,2,1,2,fr,manges/manger<vblex><pri><p2><sg>
1.0,4.929409722222222,19,18,5,5,1,de,restaurant/restaurant<n><nt><sg><dat>
1.0,0.001585648148148148,11,9,1,1,21,en,orange/orange<n><sg>
0.5,1.1779166666666667,5,4,2,1,16,es,come/comer<vblex><pri><p3><sg>
1.0,0.0030324074074074073,17,16,1,1,10,es,ni/ni<cnjcoo>
1.0,0.0026967592592592594,20,20,2,2,1,it,pasto/pasto<n><m><sg>
1.0,27.783726851851853,35,30,1,1,19,es,bebe/beber<vblex><pri><p3><sg>
1.0,22.77148148148148,3,3,2,2,20,fr,orange/orange<n><f><sg>
1.0,149.35252314814815,4,4,4,4,15,es,terreno/terreno<n><m><sg>
0.0,0.008842592592592593,4,4,1,0,5,en,woman/woman<n><sg>
1.0,1.107025462962963,22,21,1,1,10,de,wasser/wasser<n><nt><sg><acc>
1.0,0.008078703703703704,1,1,1,1,4,it,bevete/bere<vblex><pri><p2><pl>
1.0,0.0020833333333333333,23,18,1,1,1,pt,molho/molho<n><m><sg>
1.0,9.951030092592593,22,19,5,5,1,en,it/prpers<prn><subj><p3><nt><sg>
1.0,5.046770833333333,2,2,4,4,17,de,käsesandwich/käse<n>
0.5,0.8438425925925926,3,2,2,1,22,en,sandwich/sandwich<n><sg>
1.0,0.9576736111111112,7,7,1,1,1,en,rice/rice<n><sg>
1.0,24.640324074074073,6,4,1,1,13,it,griglia/griglia<n><f><sg>
0.0,17.772650462962964,4,2,1,0,21,es,llueve/llover<vblex><pri><p3><sg>
1.0,26.81173611111111,7,7,1,1,13,en,pants/pants<n><pl>
0.909090909091,0.8877893518518518,32,28,11,10,13,en,that/that<rel><an><mf><sp>
1.0,4.854618055555555,16,14,1,1,10,de,liest/lesen<vblex><pri><p3><sg>
1.0,0.002962962962962963,5,5,2,2,16,it,acqua/acqua<n><f><sg>
1.0,0.006724537037037037,7,7,3,3,19,en,apple/apple<n><sg>
1.0,11.897326388888889,2,2,5,5,3,it,quali/quale<prn><itg><mf><pl>
1.0,0.007175925925925926,13,13,1,1,9,de,das/das<det><def><nt><sg><acc>
1.0,0.9703356481481481,47,41,1,1,19,es,hijo/hijo<n><m><sg>
0.75,1.1163425925925925,22,20,4,3,17,en,told/tell<vblex><pp><@present_perfect>
1.0,0.8895949074074074,24,24,2,2,20,en,question/question<n><sg>
1.0,0.007824074074074074,4,3,1,1,13,en,menu/menu<n><sg>
1.0,1.4262152777777777,4,2,1,1,18,es,eres/ser<vbser><pri><p2><sg>
0.714285714286,0.004201388888888889,15,13,7,5,16,en,girl/girl<n><sg>
0.8,7.855578703703704,8,6,5,4,17,es,beben/beber<vblex><pri><p3><pl>
0.0,0.7472453703703704,1,1,1,0,11,fr,<*sf>/important<adj><*gndr><*numb>
