user_id,skill_name,opportunity,attempt_count,ms_first_response,overlap_time,hint_count,correct
78570,Percent Of,93,0,1,1,0,1
78580,Volume Cylinder,77,1,251196,251196,0,1
86552,Absolute Value,1,1,3063,3063,0,1
96270,Circle Graph,1,1,107102,107102,0,1
78546,Venn Diagram,13,6,83468,248830,0,0
77118,Multiplication and Division Integers,2372,1,4016,4016,0,1
77957,Conversion of Fraction Decimals Percents,7,1,15610,26251,1,0
86343,Write Linear Equation from Graph,46,3,9389,26438,4,0
92246,Addition and Subtraction Integers,1181,1,1539,5779,3,0
96299,Area Trapezoid,35,1,37043,37043,0,1
78449,Ordering Fractions,4,1,35571,35584,0,0
78905,Equation Solving Two or Fewer Steps,44,1,5297,5297,0,1
96213,Circle Graph,12,1,67600,67600,0,1
88484,"Order of Operations +,-,/,* () positive reals",1,2,18292,49108,3,0
70740,Prime Number,1,1,24581,66251,1,0
90521,Probability of a Single Event,1,1,147793,147793,0,1
83248,Ordering Fractions,16,1,11742,11742,0,1
78499,Volume Rectangular Prism,59,1,71313,71313,0,1
79021,Area Trapezoid,99,1,69669,69700,0,0
78558,Venn Diagram,67,3,67688,211786,0,0
78985,Calculations with Similar Figures,51,1,26136,26136,0,1
85701,Solving Systems of Linear Equations,18,3,33742,47053,3,0
88212,Absolute Value,13,1,19764,19772,0,0
78568,Venn Diagram,17,1,49784,49784,0,1
96271,Percent Of,12,1,31434,31434,0,1
78552,Percent Of,181,1,75271,75271,0,1
80613,Ordering Positive Decimals,6,1,3359,3359,0,1
84358,Addition and Subtraction Integers,8,1,3881,3881,0,1
78515,Area Triangle,167,1,24456,24456,0,1
78519,Area Triangle,65,1,13334,13334,0,1
83314,Addition and Subtraction Integers,14,8,7769,42201,3,0
83957,Probability of a Single Event,10,1,23813,23813,0,1
78976,Probability of Two Distinct Events,16,1,34985,34985,0,1
78803,Venn Diagram,24,0,9688,9688,0,0
78517,Venn Diagram,49,1,26773,26773,0,1
83960,Divisibility Rules,1,3,16608,77095,3,0
88020,Circumference ,4,2,29724,75612,0,0
78278,Solving for a variable,8,1,25525,25525,0,1
81081,Addition and Subtraction Integers,81,1,55209,55209,0,1
90194,Addition and Subtraction Fractions,2,1,13454,13454,0,1
80213,Addition and Subtraction Fractions,1,1,17625,17625,0,1
96217,Equivalent Fractions,1,1,36662,36662,0,1
96275,Volume Sphere,6,2,9713,13681,0,0
79073,Probability of Two Distinct Events,12,1,68407,68418,0,0
78952,Percent Of,6,1,92797,92797,0,1
96253,Circle Graph,2,3,98662,121557,2,0
78588,Volume Cylinder,199,2,1,14610,0,0
79021,Area Trapezoid,21,1,2620,6717,2,0
79014,Pattern Finding ,9,1,90448,90448,0,1
96226,Pythagorean Theorem,16,2,54990,218338,5,0
78513,Greatest Common Factor,118,0,7,7,0,1
78553,Venn Diagram,13,1,46052,46052,0,1
80238,Conversion of Fraction Decimals Percents,5,1,22228,22228,0,1
79674,Addition and Subtraction Fractions,6,1,36291,36291,0,1
96213,Percent Of,2,1,89544,89544,0,1
87866,Addition and Subtraction Fractions,1,1,21151,21151,0,1
96283,Percent Of,12,2,12533,18945,2,0
78989,Pattern Finding ,23,1,57986,57986,0,1
78913,Addition and Subtraction Positive Decimals,5,1,17049,17049,0,1
78975,Addition and Subtraction Integers,2,1,41995,41995,0,1
79765,Box and Whisker,1,1,38609,38609,0,1
78545,Greatest Common Factor,60,1,90227,90227,0,1
77899,Exponents,353,1,4322,4322,0,1
78544,Volume Rectangular Prism,21,2,164263,199784,3,0
85353,Addition and Subtraction Fractions,2,1,243729,243729,0,1
78460,Conversion of Fraction Decimals Percents,40,1,5108,5108,0,1
85026,Conversion of Fraction Decimals Percents,1,1,18085,18085,0,1
78574,Volume Rectangular Prism,312,0,1,1,0,1
96268,Equation Solving Two or Fewer Steps,7,1,5730,5730,0,1
79522,Ordering Fractions,7,1,18359,18359,0,1
85469,Equation Solving Two or Fewer Steps,3,1,243965,438597,2,0
78575,Area Parallelogram,68,1,20354,20354,0,1
96227,Calculations with Similar Figures,23,1,13466,13466,0,1
92247,Conversion of Fraction Decimals Percents,31,1,4459,4459,0,1
89955,Probability of a Single Event,2,1,9922,59234,4,0
78548,Volume Rectangular Prism,10,1,30613,30613,0,1
86689,Addition and Subtraction Fractions,1,1,34657,34657,0,1
88004,Absolute Value,1,1,8296,8296,0,1
78987,Equation Solving Two or Fewer Steps,134,1,52792,52836,0,0
78564,Area Trapezoid,4,0,1,1,0,1
96258,Equation Solving Two or Fewer Steps,3,1,15892,15892,0,1
96231,Proportion,6,1,8003,8003,0,1
78577,Area Triangle,23,1,64573,64573,0,1
81457,Subtraction Whole Numbers,1,1,23146,23146,0,1
79264,Addition Whole Numbers,6,1,4094,9781,4,0
96257,Stem and Leaf Plot,6,1,143292,143306,0,0
88478,Equation Solving Two or Fewer Steps,5,1,1719,9981,3,0
78495,Venn Diagram,8,4,59011,98477,0,0
70730,Subtraction Whole Numbers,2,1,9523,9523,0,1
96225,Ordering Positive Decimals,8,1,146241,146241,0,1
78362,Addition and Subtraction Fractions,1,5,49899,80117,4,0
78974,Volume Sphere,5,1,49251,49361,0,0
90161,Probability of a Single Event,7,1,25969,25969,0,1
78584,Area Parallelogram,53,1,61974,61974,0,1
78970,Volume Sphere,9,2,19735,56301,3,0
78514,Volume Rectangular Prism,112,1,51495,51495,0,1
70874,Ordering Integers,2,1,6695,6695,0,1
85037,Equation Solving Two or Fewer Steps,15,1,15998,16006,0,0
73685,Prime Number,6,1,7265,7265,0,1
78154,Solving Inequalities,9,1,201757,201757,0,1
78269,Addition and Subtraction Fractions,1,1,122674,122674,0,1
78542,Area Trapezoid,71,1,80858,80858,0,1
78559,Area Rectangle,91,1,47800,47800,0,1
78520,Area Rectangle,13,1,34372,34372,0,1
81946,Conversion of Fraction Decimals Percents,8,1,15530,15530,0,1
86484,Median,1,1,10611,28969,3,0
84829,Area Circle,1,4,60840,153847,5,0
96299,Subtraction Whole Numbers,29,1,128368,128368,0,1
78545,Percent Of,91,2,61325,84914,4,0
79533,Counting Methods,9,1,113140,113203,0,0
89987,D.4.8-understanding-concept-of-probabilities,1,1,19119,19119,0,1
78908,Calculations with Similar Figures,3,1,44692,44692,0,1
92246,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",17,2,8253,11534,0,0
88589,Pattern Finding ,65,0,1745,1745,0,0
79074,Write Linear Equation from Situation,3,1,12180,12180,0,1
78844,Venn Diagram,4,1,9625,9625,0,1
71881,Prime Number,5,1,77407,77407,0,1
83129,Square Root,1,1,19703,19703,0,1
96280,Percent Of,1,1,27672,27672,0,1
78920,Probability of a Single Event,6,1,32101,32101,0,1
96211,Finding Percents,18,1,44874,44874,0,1
78423,Addition Whole Numbers,19,1,125423,125423,0,1
79029,Pattern Finding ,43,0,2126,2126,0,0
89165,Probability of Two Distinct Events,9,8,13750,23453,0,0
96295,Table,12,1,10517,10517,0,1
78561,Greatest Common Factor,79,1,16354,16354,0,1
86374,Median,4,3,111447,168341,3,0
78567,Volume Rectangular Prism,32,1,23967,23967,0,1
86325,Percent Of,3,1,83734,83742,0,0
96244,Write Linear Equation from Ordered Pairs,27,1,22450,22450,0,1
96210,Subtraction Whole Numbers,10,1,78796,78796,0,1
77899,Addition and Subtraction Integers,501,1,2137,2137,0,1
70746,Median,6,1,3937,3937,0,1
79023,Area Irregular Figure,3,5,14661,64005,4,0
70684,Conversion of Fraction Decimals Percents,1,1,5711,5711,0,1
78587,Area Rectangle,98,1,50781,50781,0,1
78915,Number Line,1,1,59032,59032,0,1
85698,Multiplication Fractions,18,1,7125,7125,0,1
78593,Volume Cylinder,164,2,45922,87986,0,0
78168,Order of Operations All,14,1,115476,115476,0,1
78286,Equation Solving More Than Two Steps,24,1,2715,2715,0,1
78573,Greatest Common Factor,5,1,91475,91475,0,1
79019,Calculations with Similar Figures,24,1,3751,13249,3,0
96235,Equation Solving Two or Fewer Steps,48,1,37797,37797,0,1
96284,Equation Solving More Than Two Steps,17,1,28985,28985,0,1
96235,Volume Sphere,12,2,19735,56301,3,0
78579,Area Rectangle,100,1,42731,42731,0,1
78970,Ordering Positive Decimals,7,1,4544,4544,0,1
86544,Conversion of Fraction Decimals Percents,11,1,6236,6236,0,1
78980,Write Linear Equation from Graph,39,1,4733,4733,0,1
96249,Addition and Subtraction Integers,3,1,9125,9125,0,1
96259,Area Circle,1,1,61722,61722,0,1
80352,Scale Factor,2,1,116453,116453,0,1
78173,Conversion of Fraction Decimals Percents,1,1,6063,6063,0,1
78566,Volume Rectangular Prism,35,1,49943,49943,0,1
92246,Addition and Subtraction Integers,1261,1,1076,6089,2,0
78523,Area Parallelogram,205,1,21094,21094,0,1
78570,Area Triangle,32,1,82580,82580,0,1
81096,Ordering Fractions,38,1,31003,31003,0,1
84121,Equation Solving Two or Fewer Steps,2,1,98288,191694,1,0
71826,Scientific Notation,2,1,23281,23281,0,1
84146,Equation Solving Two or Fewer Steps,2,1,55523,55523,0,1
92249,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",90,1,6976,6976,0,1
96283,Proportion,10,1,10916,10916,0,1
78593,Percent Of,30,1,158388,158388,0,1
87867,Addition and Subtraction Fractions,2,2,21701,59765,1,0
79058,Division Fractions,7,1,26922,26922,0,1
79060,Pythagorean Theorem,32,1,25305,25305,0,1
80216,Order of Operations All,1,1,98547,98547,0,1
96273,Equation Solving More Than Two Steps,7,1,87882,87882,0,1
78917,Counting Methods,8,1,18134,18134,0,1
78566,Volume Cylinder,79,2,162735,201324,3,0
78571,Area Triangle,6,3,27265,51344,0,0
78970,Scatter Plot,9,1,24266,24266,0,1
78991,Box and Whisker,2,3,48730,207768,1,0
92249,"Angles - Obtuse, Acute, and Right",119,1,7711,7711,0,1
83928,Division Fractions,1,1,115072,115072,0,1
84142,Ordering Positive Decimals,28,4,4654,18245,0,0
96234,Addition and Subtraction Positive Decimals,2,0,5683,5683,0,0
75169,Equation Solving Two or Fewer Steps,26,1,5161,5161,0,1
96270,Counting Methods,10,1,7453,7453,0,1
78982,Median,16,2,21276,24976,0,0
85279,Proportion,19,1,66615,66615,0,1
64525,Finding Percents,10,1,24011,24080,0,0
78591,Area Rectangle,288,1,9326,9326,0,1
96277,Equation Solving Two or Fewer Steps,72,1,10285,10285,0,1
83250,Divisibility Rules,3,1,7621,7621,0,1
79741,Ordering Real Numbers,2,1,27078,27078,0,1
96273,Multiplication Fractions,2,1,89854,89854,0,1
81083,Ordering Fractions,9,1,6665,6665,0,1
78541,Percent Of,2,1,96239,96239,0,1
96292,Area Irregular Figure,1,1,100642,100658,0,0
78757,Area Rectangle,150,1,11682,11682,0,1
86434,Ordering Positive Decimals,4,1,13720,13720,0,1
78566,Area Rectangle,16,2,44105,61972,2,0
88832,Proportion,3,1,10578,10578,0,1
83632,Conversion of Fraction Decimals Percents,26,4,34643,85483,3,0
88644,Complementary and Supplementary Angles,9,2,19634,35842,3,0
79019,Equation Solving More Than Two Steps,43,1,25388,25388,0,1
78512,Volume Rectangular Prism,216,4,1,216058,0,0
79073,Pythagorean Theorem,1,1,53107,53107,0,1
84738,Calculations with Similar Figures,7,1,13460,13460,0,1
80807,Box and Whisker,4,1,4282,4282,0,1
78524,Area Rectangle,100,1,142243,142243,0,1
78551,Volume Rectangular Prism,84,2,66075,141679,3,0
86351,Equation Solving Two or Fewer Steps,8,0,34417,34417,0,0
79161,Multiplication Fractions,13,1,5819,19991,3,0
87514,Stem and Leaf Plot,3,1,416374,416421,0,0
77899,Exponents,77,1,5709,5709,0,1
96274,Equation Solving Two or Fewer Steps,47,1,3907,3907,0,1
78523,Area Rectangle,102,1,18007,18007,0,1
78559,Volume Rectangular Prism,96,0,1,1,0,1
84321,Equation Solving Two or Fewer Steps,20,1,3814,3814,0,1
78523,Venn Diagram,93,0,15,15,0,1
87136,Mean,1,3,270415,380894,3,0
81198,Mode,2,1,14047,14047,0,1
80637,Addition and Subtraction Integers,17,6,97103,249308,1,0
78539,Volume Cylinder,291,2,0,83944,3,0
78559,Percent Of,42,1,92444,92444,0,1
77118,Multiplication and Division Integers,62,0,7332,7332,0,0
78549,Area Triangle,144,0,1,1,0,1
78515,Percent Of,59,1,63830,63830,0,1
78498,Area Rectangle,82,2,58537,111758,2,0
78916,Equation Solving Two or Fewer Steps,61,1,37156,37156,0,1
78969,Equation Solving Two or Fewer Steps,11,1,193347,193347,0,1
92251,Addition and Subtraction Integers,390,2,7278,39491,0,0
92249,Area Rectangle,30,1,4329,4329,0,1
74459,Circle Graph,4,1,21943,21943,0,1
77948,Conversion of Fraction Decimals Percents,42,1,17231,17231,0,1
96265,Write Linear Equation from Graph,57,1,18201,18201,0,1
77118,Addition and Subtraction Integers,1288,1,4695,4695,0,1
78988,Mode,2,1,8720,8720,0,1
78911,Mean,4,1,37596,37596,0,1
78926,Equation Solving More Than Two Steps,36,1,65886,65886,0,1
78544,Volume Cylinder,5,2,128626,162828,3,0
83197,Ordering Positive Decimals,7,1,28968,29093,0,0
81083,Addition and Subtraction Integers,90,1,33479,33479,0,1
79019,Median,7,1,8159,8159,0,1
78579,Venn Diagram,93,2,25206,54466,0,0
78673,Multiplication and Division Integers,11,1,2765,2765,0,1
96260,Write Linear Equation from Ordered Pairs,10,6,34488,95898,6,0
78518,Area Rectangle,136,0,1,1,0,1
79060,Area Trapezoid,9,1,26046,26046,0,1
96264,Pattern Finding ,1,3,68484,70937,0,0
70745,Circumference ,7,1,24360,24360,0,1
92246,Conversion of Fraction Decimals Percents,961,1,2888,2888,0,1
79319,Interior Angles Triangle,4,1,38860,38860,0,1
81980,Conversion of Fraction Decimals Percents,8,1,154201,154201,0,1
78551,Greatest Common Factor,158,1,20107,20107,0,1
78522,Venn Diagram,17,1,55108,55108,0,1
78268,Equation Solving More Than Two Steps,4,1,80807,80807,0,1
86690,Addition and Subtraction Fractions,16,1,89609,89609,0,1
86557,Addition and Subtraction Integers,9,1,8516,8516,0,1
79508,Counting Methods,22,1,53444,53459,0,0
78580,Area Triangle,38,1,119474,119474,0,1
78875,Venn Diagram,109,3,13660,42890,1,0
83580,Addition and Subtraction Integers,2,1,6576,6576,0,1
77118,Multiplication and Division Integers,600,1,4274,4274,0,1
78539,Venn Diagram,5,1,23665,23665,0,1
96277,Venn Diagram,11,1,10190,10197,0,0
78977,Ordering Positive Decimals,7,1,17485,17485,0,1
78564,Volume Rectangular Prism,121,1,34653,34653,0,1
78544,Venn Diagram,277,1,42255,42255,0,1
78360,Addition and Subtraction Integers,3,1,20055,20055,0,1
78574,Volume Cylinder,16,2,193989,237334,3,0
86751,Addition and Subtraction Fractions,8,1,76499,76499,0,1
91898,Percent Of,6,1,16394,16394,0,1
83205,Addition and Subtraction Integers,7,1,7001,7001,0,1
77118,Multiplication and Division Integers,482,1,4274,4274,0,1
71144,Multiplication and Division Integers,3,1,3875,3875,0,1
70746,Scale Factor,3,1,20094,20094,0,1
78722,Algebraic Simplification,1,1,214664,228733,3,0
92245,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",30,1,4823,4823,0,1
96260,Volume Cylinder,3,1,16554,220356,1,0
80656,Addition and Subtraction Integers,5,1,39606,39606,0,1
81096,Conversion of Fraction Decimals Percents,63,1,15547,15547,0,1
80021,Interior Angles Figures with More than 3 Sides,5,1,78448,78511,0,0
78808,Conversion of Fraction Decimals Percents,36,1,13484,13484,0,1
78922,Pattern Finding ,10,1,12740,12740,0,1
83342,Congruence,1,1,17948,17948,0,1
80807,Ordering Integers,14,1,10899,10899,0,1
79031,Perimeter of a Polygon,1,2,169370,198626,4,0
78517,Area Parallelogram,22,0,0,0,0,1
78590,Venn Diagram,63,1,49709,49709,0,1
78516,Area Rectangle,30,1,35189,35189,0,1
79022,Equation Solving More Than Two Steps,85,1,22862,22862,0,1
85029,Addition and Subtraction Fractions,1,4,139268,181468,4,0
83876,Addition Whole Numbers,2,1,7719,7719,0,1
79020,Calculations with Similar Figures,14,1,351090,351090,0,1
78552,Percent Of,109,1,91248,91248,0,1
78522,Area Triangle,134,1,25575,25575,0,1
83278,Equation Solving Two or Fewer Steps,1,2,24965,45677,3,0
96285,Equation Solving Two or Fewer Steps,15,1,38321,38321,0,1
85701,Probability of Two Distinct Events,32,1,7866,7866,0,1
78550,Percent Of,99,0,0,0,0,1
79797,Unit Rate,1,1,258153,258200,0,0
96218,Pattern Finding ,11,1,16324,16324,0,1
78910,Equation Solving Two or Fewer Steps,4,1,28965,28965,0,1
78028,Ordering Integers,1,1,23755,23755,0,1
80234,Conversion of Fraction Decimals Percents,21,1,25406,25406,0,1
79324,Addition and Subtraction Positive Decimals,1,0,8811,8811,0,0
70695,Addition and Subtraction Integers,4,1,40650,40650,0,1
88589,Equation Solving Two or Fewer Steps,14,1,6651,14868,3,0
77118,Multiplication and Division Integers,2094,1,4426,4426,0,1
79015,Equation Solving Two or Fewer Steps,14,1,26377,26377,0,1
96271,Equation Solving More Than Two Steps,11,1,37221,37221,0,1
96264,Equation Solving More Than Two Steps,2,1,43593,43644,0,0
78985,Probability of a Single Event,7,4,17395,58037,4,0
64525,Conversion of Fraction Decimals Percents,9,1,4266,4266,0,1
87866,Divisibility Rules,11,1,20196,20196,0,1
75316,Divisibility Rules,1,0,0,0,0,1
78360,Addition and Subtraction Fractions,5,3,37153,66949,3,0
78987,Least Common Multiple,19,1,26656,26656,0,1
96279,Scatter Plot,10,1,10042,10042,0,1
79668,Table,10,1,40092,40092,0,1
79061,Pattern Finding ,1,1,24250,24250,0,1
78544,Venn Diagram,175,1,42698,42698,0,1
78912,Write Linear Equation from Situation,1,1,45858,45858,0,1
92248,Addition and Subtraction Integers,98,1,4606,4606,0,1
78235,Scientific Notation,14,1,2937,2937,0,1
77118,Multiplication and Division Integers,2227,1,2812,2812,0,1
96283,Calculations with Similar Figures,8,1,8948,8948,0,1
79609,Square Root,12,1,11110,11110,0,1
83291,Addition and Subtraction Integers,44,1,20434,20434,0,1
79026,Unit Conversion Within a System,5,1,671068,671068,0,1
78006,Counting Methods,1,1,63275,63705,0,0
79075,Venn Diagram,2,1,8181,8181,0,1
78523,Area Parallelogram,4,1,72027,72027,0,1
83249,Multiplication and Division Integers,4,1,23114,23127,0,0
91913,Ordering Fractions,9,1,12880,12880,0,1
77118,Multiplication and Division Integers,2438,1,4016,4016,0,1
83478,Addition and Subtraction Integers,79,1,19068,19068,0,1
96221,Write Linear Equation from Graph,10,1,39375,39375,0,1
96292,Pattern Finding ,4,1,79969,79969,0,1
79541,Counting Methods,9,1,15561,15668,0,0
86510,Proportion,1,1,7328,7328,0,1
78542,Percent Of,39,1,54568,54568,0,1
78757,Volume Rectangular Prism,12,1,29611,29611,0,1
78560,Area Triangle,112,1,44900,44900,0,1
78985,Surface Area Cylinder,5,1,46011,46011,0,1
78917,Equation Solving More Than Two Steps,9,1,14764,14764,0,1
78161,Equation Solving More Than Two Steps,15,1,4688,4688,0,1
78595,Write Linear Equation from Graph,5,1,6329,6329,0,1
78536,Venn Diagram,118,0,1,1,0,1
78989,Solving for a variable,20,2,29347,71834,0,0
96266,Equation Solving More Than Two Steps,85,1,19321,19447,0,0
78974,Equation Solving Two or Fewer Steps,5,1,103145,103198,0,0
84289,Addition and Subtraction Integers,10,1,9669,9669,0,1
79011,Circle Graph,6,1,83815,83815,0,1
96217,Circle Graph,9,1,14568,14568,0,1
79075,Equation Solving Two or Fewer Steps,35,1,21188,21188,0,1
71191,Range,3,1,9750,9813,0,0
92249,"Angles - Obtuse, Acute, and Right",326,2,3839,5095,0,0
78154,Equation Solving Two or Fewer Steps,3,2,54630,62396,0,0
96298,Pattern Finding ,4,1,47234,47234,0,1
78577,Area Triangle,7,1,64573,64573,0,1
78521,Greatest Common Factor,5,1,41607,65504,3,0
78981,Solving for a variable,30,1,54485,54485,0,1
78575,Volume Cylinder,62,1,132233,132233,0,1
78591,Area Rectangle,232,1,32053,32053,0,1
82142,Conversion of Fraction Decimals Percents,100,1,16067,16067,0,1
92121,Absolute Value,3,1,15694,15694,0,1
85693,Solving Systems of Linear Equations by Graphing,5,1,13885,13885,0,1
77966,Conversion of Fraction Decimals Percents,12,3,23811,64966,5,0
79687,Multiplication and Division Integers,6,1,3414,3414,0,1
78571,Percent Of,251,1,25938,25938,0,1
88153,Multiplication and Division Positive Decimals,5,1,73526,73526,0,1
96262,Subtraction Whole Numbers,12,1,6927,6927,0,1
82155,Stem and Leaf Plot,7,1,37575,37588,0,0
84842,Multiplication and Division Integers,6,1,6393,6393,0,1
78536,Volume Rectangular Prism,194,1,76102,76102,0,1
84345,Proportion,3,1,41203,41203,0,1
87503,Write Linear Equation from Graph,11,1,5922,5922,0,1
96246,Equation Solving Two or Fewer Steps,13,1,4516,4516,0,1
78277,Algebraic Solving,4,2,45902,97701,0,0
83314,Ordering Positive Decimals,14,1,13827,13827,0,1
86418,Unit Conversion Within a System,4,1,93677,119195,1,0
96286,Multiplication Fractions,7,1,8888,8888,0,1
85694,Solving Systems of Linear Equations,9,1,1407,8344,3,0
80226,Conversion of Fraction Decimals Percents,3,1,4425,4425,0,1
78345,Equation Solving Two or Fewer Steps,44,1,2164,2164,0,1
91919,Percent Of,9,1,26250,26250,0,1
86556,Write Linear Equation from Graph,228,0,2843,2843,0,0
96265,Write Linear Equation from Graph,67,1,7061,7061,0,1
79584,Multiplication Fractions,1,2,86125,128563,4,0
78516,Venn Diagram,85,1,41395,41395,0,1
92245,Addition and Subtraction Integers,298,1,11766,11766,0,1
86314,Median,7,2,171828,249953,0,0
